Search,Search Count,Last Search Date
"ext:ps1;pq;md me: xml",1,132951483473652393
"path:ww:"".batrc""",1,132951422545444879
"me: path:ww:"".batrc""",1,132951422390294513
"ext:ps1 me: comple        !path:proxies",2,132951421982643382
"ext:ps1 me: comple",1,132951266714200533
"ext:ps1 visualize",2,132951195404826773
"ext:xlsx;docx;pq  path:ww:client_BDG    dm:last18hours dm:today",1,132951103609277113
"ext:pbix;dax;pq me: ( path:color  )",1,132950509615376038
"ext:xlsx;docx dm:last18hours dm:today",1,132950230940685074
"ext:xlsx;docx dm:last8hours",1,132950229598058882
"ext:pbix;dsax me: ( path:color  )",3,132950225082774950
"ext:pbix me: ( logical | )",4,132949590266923061
"ext:png me: (  path:logical )",2,132948098696507160
"ext:png me: (  path:when )",1,132948096644035580
"C:\Users\cppmo_000\SkyDrive\Documents\2021\ path:bi ext:ps1;md;pq;py;pq;pbix  path:(path:gener | path:random)",4,132947976924338750
"ext:ps1;md;pq;pbix dm:last8hours",1,132947961993059133
"C:\Users\cppmo_000\SkyDrive\Documents\2021\ PATH:power path:bi ext:ps1;md;pq;py;pq;pbix  path:(gener | random)",1,132947688812919567
"C:\Users\cppmo_000\SkyDrive\Documents\2021\Powershell path:buffer ext:ps1;md;pq;py  path:(gener | random)",2,132947683836914405
"C:\Users\cppmo_000\SkyDrive\Documents\2021\Powershell path:buffer ext:ps1;md;pq;py  path:(gener | sample)",1,132947681085954594
"C:\Users\cppmo_000\SkyDrive\Documents\2021\Powershell path:buffer ext:ps1;md;pq;py",1,132947680255294422
"ext:ps1 join hash  !downloads:  path:c:\",1,132947237374209868
"ext:ps1 join hash  !downloads:",1,132947236670155664
"ext:ps1 dm:last5months path:""C:\Users\cppmo_000\SkyDrive\Documents\2021\Powershell"" content:prompt",2,132947236347841933
"ext:ps1 dm:last24hours",3,132947226005231781
"ext:ps1 me: (path: d)",2,132946977396439902
"ext:ps1 dm:last20minutes ",1,132946290642562244
"ext:ps1 dm:last20minutes  path:ww:""%AppData%\Code\User\History"" path:ww:""%AppData%\Code - Insiders\User\History""",1,132946289491668224
"ext:ps1 dm:last20minutes",1,132946288467125194
"ext:ps1 me: comple test",2,132946275453895415
"ext:png;ps1 me: dm:last74hours",1,132946049211009501
"ext:ps1 me: dm:last74hours",1,132945458247136928
"ext:png me: dm:last74hours",2,132945457651012451
"ext:png me: dm:last24hours",1,132945131829702749
"ext:png dm:today ",1,132945131391752560
"ext:ps1;pq;m;xlsx;xls;pbix me:  content:isadmin   !path:posh-git",1,132945131215870116
"ext:ps1;pq;m;xlsx;xls;pbix me:  content:isadmin",3,132945117132509459
"ext:png ( path:prompt | shell | term )",1,132945099291986199
"ext:png me: (prompt )",1,132945098966743742
"ext:png me: (admin | power )",1,132945098234717396
"ext:ps1;pq;m;xlsx;xls;pbix me:  prompt content:isadmin",1,132945091046144780
"ext:ps1;pq;m;xlsx;xls;pbix me:  prompt",1,132945090749749526
"ext:ps1;pq;m;xlsx;xls;pbix dm:last15months me: prompt",1,132945090076402199
"ext:ps1;pq;m;xlsx;xls;pbix dm:last5months me: base64",3,132945089883737680
"ext:ps1 dm:last4days me: content:html",1,132945072881177917
"ext:ps1 dm:last4days me: content:pswrite",1,132945072800548508
"ext:ps1;pq;m;xlsx;xls;pbix dm:last5months me: ext:pbix expo",1,132944554582732009
"ext:ps1;pq;m;xlsx;xls dm:last5months me: ext:pbix",1,132944554304287033
"dm:last2days ext:ps1;png;md;js me: ext:png",1,132944537812055531
"dm:today ext:ps1;png;md;js me: ext:png",2,132944537661714197
"dm:today ext:ps1;png;md;js me ext:png",1,132944491480163883
"dm:today ext:ps1;png;md;js me:",1,132944464440211210
"ext:code-workspace powersh path:2021",1,132943761476524719
"ext:ps1 blink",1,132943661801795029
"ext:png me: pipe visual",1,132943565101991165
"ext:ps1 no_venv: me: visual pipe",2,132943565011390510
"dm:last2minutes    ",1,132943466092036172
"dm:last2minutes         ext:js;json",1,132943465494139930
"ext:ps1  no_venv: me: tabexp",1,132942848813707891
"ext:ps1  no_venv: me:",1,132942847014866766
"ext:ps1  no_venv:   ",1,132942846936293312
"ext:ps1 ( path:log )  no_venv: ",1,132942846502868042
"ext:ps1 ( path:log )  no_venv:",5,132942842475891594
"ext:ps1 no_venv: me: prop",1,132942785416117345
"ext:ps1 tab expans no_venv:",1,132942745340955164
"ext:ps1 tab expans",1,132942745263089355
"ext:ps1 no_venv: me: dm:today",1,132941776481591401
"ext:ps1 ( chain ) no_venv: me:",1,132941750166997364
"ext:ps1 ( path:prop | path:dive | Path:chain )",1,132941748480717883
"ext:ps1 dm:last32hours no_venv:",3,132941748001307812
"ext:ps1 me: no_venv: ( dive | prop|chain)",1,132941747939109732
"ext:ps1 dm:today no_venv:",1,132941714668097526
"path:bin path:nin",2,132941088313788006
"ext:PBIX ( me:  )",1,132940189057016381
"ext:PBIX ( excel  )",1,132940153017871814
"ext:PBIX ( svg )",1,132940143884143994
"""C:\Users\cppmo_000\SkyDrive\Documents\2021\Power BI\My_Forks\powerquery-parser\"" ",1,132940131597248744
"ext:pbix ( parse | date | query )",1,132940001343137879
"path:c:\nin_temp ext:ps1 dm:today",2,132940000894715976
"path:'G:\2021-github-downloads\MicrosoftDocs📚\test",3,132939221851927005
"path:G:\2021-github-downloads\MicrosoftDocs📚\test",3,132939221654333792
"path:G:\2021-github-downloads",1,132939218872887188
" path:G:\2021-github-downloads",1,132939217381004149
"ext:xlsx;pq;md;pbix;pbit dm:last20days me:",3,132939214917377537
"ext:dax (path:ri)",1,132939183047292134
"ie11 ",2,132938965485062270
"ext:xlsx;pq;ps1;md dm:last2days me:",5,132938235454107742
"ext:ps1;md dm:last3days",1,132937590522000148
"ext:ps1;md dm:today",2,132937514012772824
"ext:ps1 ( text | color )",2,132937387028609272
"ext:ps1 ( file:su  file:man ) hi",1,132937381010091951
"ext:ps1 ( file:su  file:man )",1,132937380874173896
"ext:xlsx dm:last15days",2,132937380259099601
"ext:xlsx dm:last15days me:",1,132936769495047211
"ext:xlsx;pq;ps1;md dm:last5days me:",1,132936760588761843
"ext:xlsx;pq;ps1;md dm:last3hours me:",2,132936491603990327
"(ext:pbix;md;pq;dax) format | custom | data xml",1,132935908267975399
"ext:psd1;ps1d;psm1;ps1m",1,132935751472206937
"me: visualize pipe",9,132935750750973431
"ext:ps1;ps1m;ps1d dm:today me:",1,132935059285088147
"ext:png me: discord ",1,132934920965635472
"dm:last4minutes e",1,132934678166506645
"ext:md dm:last4months me:",2,132934678113997657
"dm:last5minutes ext:xlsx",1,132933084968292432
"(ext:pbix;pq;dax) format | custom | datee",2,132933084688791397
"dm:03/31/2022..04/1/2022 ( log | ext:log )          dm:last3hours          !path:%appdata%\code",1,132932981906664678
"dm:03/31/2022..04/1/2022 ( log | ext:log )     before:2024",1,132932981257221839
"dm:03/31/2022..04/1/2022 log dm:last32hours path:Log | ext:log !ext:dll                  !path:%appdata%\code\logs                           dm:before:2022-04-01 ",4,132932979653234832
"dm:03/31/2022..04/1/2022",1,132932979413126524
"dm:last32hours ( path:Log | ext:log )              !ext:dll                  !path:%appdata%\code\logs                           before:2022-04-01",1,132932972058166021
"dm:last32hours ( path:Log | ext:log )              !ext:dll",1,132932964434750572
"dm:last32hours ( path:Log | ext:log;evtx ext:evtx )",1,132932963797986016
"dm:last9hours ( path:Log | ext:log;evtx ext:evtx )",1,132932963490926312
"ext:ps1;pq;md;png psreadline path:documents",1,132932522089853648
"(ext:pbix;md;pq;dax) format | custom | datee",2,132932438749834817
"ext:pbix;pbit answer",5,132932332538205853
"ext:ps1 dm:last9hours ",1,132932331848242356
"ext:ps1 dm:last9hours",1,132932312926158138
"ext:ps1 watch me: dm:last4days",1,132931690168930547
"ext:pbix;pbit;pq;dax byte",2,132931690073055986
"ext:code-workspace mini",1,132931645573518120
"ext:pbix;pbit;pq;dax measure",1,132931621400811969
"ext:code-workspace query lib",1,132931610897490603
"ext:pbix;pbit;pq byte",2,132931610770959628
"ext:pbix;pbit template  !path:ww:tempsaves ",1,132931603357276834
"ext:pbix;pbit template dm:last2months                          !path:ww:tempsaves",1,132931582784765423
"ext:pbix;pbit template dm:last2months",3,132931582539514177
"ext:ps1 dm:last48hours",2,132931386937815734
"ext:ps1 dm:last48hours me:",3,132931240354596666
"ext:pbix date form",2,132931240315278583
"ext:dax;pbix !path:2020 me:",4,132931240273184177
"app ext:xml  file:Appx",1,132930664650817980
"app ext:xml",1,132930664433810468
"ext:ps1 me: (git|prev|peek)",8,132929903603491958
"""C:\Users\cppmo_000\SkyDrive\Documents\2021\Ninmonkeys.com\Experiments-Of-Week\2022-04"" ",1,132929857731156050
"""C:\Users\cppmo_000\SkyDrive\Documents\2021\Ninmonkeys.com\Experiments-Of-Week\2021-10\"" ",1,132929857532227622
"ext:pbix me:",1,132929729069027185
"ext:pbix me: template",4,132929080706219494
"ext:ps1 dm:last2weeks nin.com:",2,132928849744751748
"ext:ps1 dm:last2weeks me: watch",1,132928823250958157
"ext:dax;pbix !path:2020 me: bit",3,132928136635284747
"ext:pbix me: (lib | temp|nin|query)",1,132928129840678033
"ext:pbix !path:2020 me:",1,132926958918854995
"ext:pbix template me: !path:2020",1,132926957621691811
"ext:pbix template me:",1,132926955412759184
"ext:pbit me:",2,132926944398836194
"dm:last2months  nin.com:",1,132926226405041704
"path:ninmonkeys.com | ( path:ww:""C:\Users\cppmo_000\SkyDrive\2021\Ninmonkeys.com"" | path:ww:""C:\Users\cppmo_000\SkyDrive\Documents\2019\ninmonkeys.com"" ) !path:ww:""C:\Users\cppmo_000\SkyDrive\Documents\2019\ninmonkeys.com 2019",1,132926216292490238
"path:ninmonkeys.com | ( path:ww:""C:\Users\cppmo_000\SkyDrive\2021\Ninmonkeys.com"" )",1,132926215407264445
"path:ninmonkeys.com",1,132926214916928229
"ext:png dm:last3days me:",2,132925574535332612
"ext:png ""C:\Users\cppmo_000\SkyDrive\Documents\2021\Ninmonkeys.com""",1,132925530616862289
"ext:png ""C:\Users\cppmo_000\SkyDrive\Documents\2021\Ninmonkeys.com\Experiments-Of-Week\2022-03\revisiting-bash""",1,132925530553944246
"ext:ps1 notOld: notGitDownloads: !path:ww:""h:\""    dm:last30days          (watch|time|stop)",2,132925405119444729
"ext:ps1 notOld: gridview notGitDownloads: !path:ww:""h:\""",4,132925270136693851
"ext:ps1  (  notOld: notGitDownloads: !path:ww:""h:\"" ) gridview             ",1,132924327629769614
"ext:ps1  (  notOld: notGitDownloads: !path:ww:""h:\"" ) gridview",1,132924326923048839
"ext:ps1 notOld: gridview notGitDownloads:",1,132924325102316558
"ext:ps1 notOld: gridview !notGitDownloads:",1,132924324869341688
"ext:ps1 notOld: grid",1,132924323541173971
"ext:ps1 notOldClone:   everyt s",1,132924321853212220
"ext:ps1 everyt notOldClone:",2,132924321719567973
"( path:ww:""C:\Users\cppmo_000\Documents\"" )",1,132924321112639288
" ext:ps1 ( path:ww:""C:\Users\cppmo_000\Documents""  | path:ww:""C:\Users\cppmo_000\SkyDrive\Documents""  ) dm:last4days",1,132924320792489601
" ext:ps1 ( path:ww:""C:\Users\cppmo_000\Documents""  | path:ww:""C:\Users\cppmo_000\SkyDrive\Documents""  ) | dm:last4days",1,132924320472560540
"path:ww:C:\Users\cppmo_000\SkyDrive\Documents\2021\Powershell",1,132924319583180907
"ext:ps1 everyth",1,132924313585032171
"ext:ps1 grid",1,132924312864663795
"ext:sh;bash;md path:bash ( path:cheat | path:ref ) notBackup: pi",1,132924304751743575
"ext:sh;bash;md path:bash ( path:cheat | path:ref ) notBackup:",1,132924280259676515
"ext:sh;bash;md path:bash ( path:cheat | path:ref )j",2,132924280229643076
"path:ww:""h:\root_c""",1,132924278264058122
"ext:sh;bash;md path:bash ( path:cheat | path:ref )",1,132924277827675866
"ext:sh;bash;md ( path:cheat | path:ref )",1,132924277713190196
"ext:json;xml;csv ( path:""%SystemRoot%"" | path:""%localappdata%"" )",3,132924277239848931
"dm:last22hours ext:ps1;pq;md;cs ext:ps1",4,132923910209401549
"ext:pbix",7,132923909348371779
"dm:last3weeks ext:ps1 me:",1,132923891284784163
"dm:last200days ext:png path:%userprofile%\skydrive\documents",1,132923890302517786
"dm:last20days ext:png path:%userprofile%\skydrive\documents",1,132923890159357304
"dm:last20days ext:png me:",2,132923887953610976
"dm:last20days ext:png ",1,132923886718842736
"dm:today ext:png me:",1,132923885015650450
"dm:today ext:ps1",4,132923837025095202
"2020: what",4,132923508906046059
"ext:ps1 me: path:psreadline path:form",1,132922164099124776
"ext:ps1 me: path:psreadline",1,132922163382759459
"ext:ps1 me: content:ctrl+l",1,132922161727807943
"ext:ps1 me: format nin",1,132922159357827441
"ext:pbix direct query",1,132922021310779278
"""G:\2022_work\Traces\main\"" ",2,132920944552762144
"""G:\2022_work\Traces\main\"" !dm:today",1,132920941143756691
"""G:\2022_work\Traces\Traces\Traces\"" dm:today",1,132920937129436990
"""G:\2022_work\Traces\Traces\Traces\"" ",1,132920936727788990
" ext:pbix;pq;ps1;md;py;sql;ipynb ( path:sample or  path:example | path:data | path:generate | path:random )          ",1,132920881035843810
"ext:pbix;pq;ps1;md;py;sql;ipynb ( path:sample or  path:example | path:data | path:generate | path:random )           !otherDrive:",1,132920879537078335
"ext:pbix;pq;ps1;md;py;sql;ipynb ( path:sample or  path:example | path:data | path:generate | path:random )           ignore_otherDrive:",1,132920879440903525
"ext:pbix path:enter",1,132920843717063871
"ext:pbix enter dat",1,132920842899198921
"me:",2,132920842781650144
"ext:ps1 me:",1,132920122309182117
"ext:ps1;md;cs me: code env",3,132920122043361634
"ode",1,132920109942738558
"ext:md path:cheat path:git me:",8,132920109569498700
"ext:pq me: dm:last3months",2,132919606520005341
"ext:pbix me: dm:thismonth",7,132917504106762710
"ext:docx;xlsx;ps1;pq;md dm:last3days                       path:""2022_work""                 !path:""maybe_repos""",1,132917029049823155
"ext:docx;xlsx;ps1;pq;md dm:last3days                       path:""2022_work""",1,132917028667005884
"ext:ps1 dm:last4weeks 2021: content:class",1,132916722584228061
"ext:ps1 dm:last4weeks 2021: content:auto content:load",1,132916721185058504
"ext:ps1 dm:last4weeks 2021: content:auto content:loader",1,132916720322565813
"ext:ps1 psreadline 2021:",6,132916720071504999
"ext:pbix (path:lib | path:tem)",4,132915126445510898
"ext:pbix copy from",1,132915122817284999
"""X:\2020-data-secondary\screen to gif\"" ext:gif;mp4 path:bug",2,132914379219149622
"""G:\2021-github-downloads\PowerShell\Gist📁\""  no_venv: path:imper",1,132914211667156705
"""G:\2021-github-downloads\PowerShell\Gist📁\"" ",1,132914211345211196
"path:""g:"" path:gist no_venv: path:gist",1,132914211249908738
"path:""g:"" path:gist no_venv:",1,132914210981505385
"path:c:\2021-""",1,132914210358287406
"ext:code-workspace",3,132914210228029508
"ext:ps1 dm:last14hours",1,132913401799184010
"path:powershell ext:xlsx",1,132913343200784048
"ext:code-workspace path:excel",1,132913342992670813
"ext:ps1;pbix;pq;xlsx;off;pbit;m dm:last5hours",4,132913154855547562
"C:\Program Files\WindowsApps\Microsoft.MicrosoftPowerBIDesktop_2.102.845.0_x64__8wekyb3d8bbwe\bin  path:odbc",1,132913154807487738
"path:power no_venv: path:ww:""c:\""  ext:exe",2,132913154318094109
"ext:ps1;pbix;pq;xlsx;off;pbit;m dm:last2hours",1,132912278344116304
"ext:ps1;pbix;pq;xlsx;pbit;m dm:last2hours",1,132912275979651038
"ext:ps1;pbix;pq;xlsx;pbit;m ext:pbix dm:last1hours",4,132912275695455964
"ext:pbix ssl ",1,132911644991873768
"ext:ps1;pbix;pq;xlsx;pbit me: ext:pbix dm:last1hours",1,132911643897391650
"ext:ps1;pbix;pq;xlsx;pbit me: ext:pbix",1,132911643549018552
"ext:ps1;pbix;pq;xlsx;pbit path:excel me:",1,132911642963861755
"ext:ps1 path:excel me:",1,132911627991158137
"ext:pbix;png;pq;m 2021:",1,132911594360523889
" dm:last3days ext:pbix",2,132911590585665749
" dm:last3days path:power path:bi",1,132911568237398952
"c: path:bug path:report 2021 ext:gif;mp4",2,132911567821244536
"""X:\2020-data-secondary\screen to gif\"" ext:gif;mp4 path:recent",1,132911471126487893
"""X:\2020-data-secondary\screen to gif\"" ext:gif;mp4",1,132911470603710051
"""X:\2020-data-secondary\screen to gif\"" ",1,132911470492881240
"ext:pdf;md;ps1;py dm:last1years ext:ps1 dm:yesterday",3,132911470115936604
"ext:md;ps1;gif;mp4 path:bug !path:programdata ext:gif dm:last16months",1,132911460683226224
"ext:md;ps1;gif;mp4 path:bug !path:programdata ext:gif",1,132911460596235430
"ext:md;ps1;gif;mp4 path:bug path:complet !path:""g:""",1,132911459287161305
"ext:pdf;md;ps1;py dm:last1years (path:robo | path:copy) ext:ps1 dm:yesterday",1,132911421602633711
"ext:pdf;md;ps1;py dm:last1years (path:robo | path:copy)",5,132911421493473539
"ext:pdf;md;ps1;py dm:last1years (robo | copy)",2,132910907102041756
"( ext:code-workspace !path:steam )",6,132910907007005261
"ext:pdf;md;ps1;py;psm1 !path:""Azure📁"" ",1,132910906846042514
"ext:pdf;md;ps1;py;psm1 content:GetSteppablePipeline",2,132910905427198827
"ext:pdf;md;ps1;py;psm",1,132910731569935179
"ext:pdf;md;ps1;py;psm1 ext:psm1 dm:last1years ",1,132910725618328326
"ext:ps1 me: dm:last3months content:autoload",8,132908792195097171
"ext:gif app dm:",1,132908253903297404
"ext:gif app",1,132908253533331162
"ext:pdf lang",2,132908253255754419
"ext:code-workspace path:steam",1,132907405362890269
